TransactionID,SellerID,BuyerID,Amount(INR),Date
txn_872,TxUI26480,TxUI247,975840,16-05-2012
txn_1816,TxUI17719,TxUI473,155364,18-05-2012
txn_2000,TxUI498,TxUI17782,283626,18-05-2012
txn_1956,TxUI499,TxUI16830,454542,19-05-2012
txn_6,TxUI804,TxUI1,159140,21-05-2012
txn_685,TxUI148,TxUI80453,47464,21-05-2012
txn_95,TxUI741042,TxUI196,101338,22-05-2012
txn_1899,TxUI3836,TxUI428,49460,22-05-2012
txn_887,TxUI760384,TxUI265,661419,24-05-2012
txn_1762,TxUI760327,TxUI445,254673,24-05-2012
txn_684,TxUI183,TxUI292737,80942,26-05-2012
txn_683,TxUI140,TxUI150529,11210,28-05-2012
txn_261,TxUI292757,TxUI124,62956,29-05-2012
txn_260,TxUI151054,TxUI142,33895,01-06-2012
txn_682,TxUI190,TxUI151082,88461,01-06-2012
txn_945,TxUI78749,TxUI228,267582,03-06-2012
txn_1112,TxUI277,TxUI78772,78939,03-06-2012
txn_1187,TxUI241,TxUI30691,44133,03-06-2012
txn_1776,TxUI1773,TxUI434,130110,03-06-2012
txn_680,TxUI112,TxUI221715,41794,04-06-2012
txn_1977,TxUI412,TxUI1787,163120,04-06-2012
txn_259,TxUI2930,TxUI141,75143,06-06-2012
txn_679,TxUI190,TxUI2979,49784,06-06-2012
txn_678,TxUI169,TxUI292640,73143,10-06-2012
txn_258,TxUI237H,TxUI151H,51265,11-06-2012
txn_676,TxUI133,TxUI62329,33476,11-06-2012
txn_677,TxUI196,TxUI150964,84633,11-06-2012
txn_1259,TxUI261,TxUI79846,513790,11-06-2012
txn_675,TxUI130,TxUI294247,48077,12-06-2012
txn_257,TxUI821H,TxUI1H,30505,13-06-2012
txn_674,TxUI112,TxUI294545,20533,13-06-2012
txn_944,TxUI18987,TxUI242,294333,15-06-2012
txn_2038,TxUI442,TxUI220182,37864,15-06-2012
txn_672,TxUI146,TxUI294114,19735,17-06-2012
txn_673,TxUI126,TxUI294757,29464,17-06-2012
txn_94,TxUI150922,TxUI117,140496,18-06-2012
txn_256,TxUI7188H,TxUI3134H,72301,18-06-2012
txn_671,TxUI193,TxUI45567,89424,18-06-2012
txn_1898,TxUI34735,TxUI490,48446,18-06-2012
txn_2102,TxUI438,TxUI34791,17033,18-06-2012
txn_255,TxUI37H,TxUI7188H,34565,22-06-2012
txn_670,TxUI146,TxUI295251,35833,22-06-2012
txn_1007,TxUI89Z,TxUI256Z,53734,25-06-2012
txn_1960,TxUI412,TxUI6333,264955,25-06-2012
txn_964,TxUI19099,TxUI259,193718,26-06-2012
txn_1784,TxUI6371,TxUI491,335680,26-06-2012
txn_298,TxUI174249,TxUI135,69063,28-06-2012
txn_741,TxUI197,TxUI174224,50968,28-06-2012
txn_1111,TxUI220,TxUI18970,98133,28-06-2012
txn_669,TxUI170,TxUI26098,97763,30-06-2012
txn_668,TxUI190,TxUI33052,71517,01-07-2012
txn_1258,TxUI228,TxUI758325,784210,01-07-2012
txn_667,TxUI121,TxUI47431,95167,03-07-2012
txn_254,TxUI87H,TxUI1H,34461,04-07-2012
txn_666,TxUI178,TxUI296275,47046,04-07-2012
txn_905,TxUI4790,TxUI230,169855,04-07-2012
txn_1897,TxUI48922,TxUI463,61525,08-07-2012
txn_2037,TxUI448,TxUI48970,59602,08-07-2012
txn_2101,TxUI417,TxUI52183,68929,12-07-2012
txn_41,TxUI296691,TxUI112,79020,14-07-2012
txn_665,TxUI136,TxUI296662,70084,14-07-2012
txn_1976,TxUI428,TxUI3117,223268,14-07-2012
txn_253,TxUI1583H,TxUI1H,22655,17-07-2012
txn_664,TxUI118,TxUI74785,52094,17-07-2012
txn_2100,TxUI420,TxUI103879,92126,17-07-2012
txn_14,TxUI256,TxUI37,417240,18-07-2012
txn_395,TxUI125,TxUI2049,265374,18-07-2012
txn_1140,TxUI290,TxUI24130,123716,18-07-2012
txn_1896,TxUI103845,TxUI425,59193,18-07-2012
txn_962,TxUI9065,TxUI274,77820,22-07-2012
txn_1139,TxUI240,TxUI9064,64546,22-07-2012
txn_396,TxUI171,TxUI25695,32238,23-07-2012
txn_1772,TxUI2525,TxUI412,411708,23-07-2012
txn_1999,TxUI498,TxUI2548,239760,23-07-2012
txn_883,TxUI3787,TxUI243,663420,24-07-2012
txn_884,TxUI5113,TxUI283,307971,24-07-2012
txn_912,TxUI30680,TxUI231,591402,24-07-2012
txn_1006,TxUI89Z,TxUI161Z,28365,24-07-2012
txn_1068,TxUI213,TxUI3712,194650,24-07-2012
txn_1138,TxUI255,TxUI5174,25538,24-07-2012
txn_1186,TxUI220,TxUI178545,87260,24-07-2012
txn_975,TxUI10664,TxUI222,90868,26-07-2012
txn_1154,TxUI292,TxUI10660,152586,26-07-2012
txn_874,TxUI6684,TxUI228,167670,27-07-2012
txn_2165,TxUI466,TxUI21145,267980,30-07-2012
txn_92,TxUI12327,TxUI179,169728,02-08-2012
txn_681,TxUI115,TxUI12340,59595,02-08-2012
txn_663,TxUI117,TxUI17898,40765,03-08-2012
txn_91,TxUI223889,TxUI119,161816,05-08-2012
txn_662,TxUI153,TxUI223862,17636,09-08-2012
txn_1005,TxUI888Z,TxUI1Z,58630,09-08-2012
txn_1842,TxUI2117,TxUI467,71370,10-08-2012
txn_928,TxUI22330,TxUI260,284940,14-08-2012
txn_1092,TxUI262,TxUI22354,285205,14-08-2012
txn_1004,TxUI377Z,TxUI1Z,45405,15-08-2012
txn_1185,TxUI233,TxUI8931,61999,15-08-2012
txn_661,TxUI187,TxUI133760,31805,18-08-2012
txn_250,TxUI133682,TxUI157,91513,19-08-2012
txn_251,TxUI3025,TxUI177,65899,19-08-2012
txn_1184,TxUI274,TxUI26817,39893,20-08-2012
txn_1895,TxUI6736,TxUI445,77384,20-08-2012
txn_2099,TxUI436,TxUI6775,91506,20-08-2012
txn_394,TxUI143,TxUI8970,182478,21-08-2012
txn_1894,TxUI17867,TxUI460,90963,21-08-2012
txn_2098,TxUI447,TxUI17810,13027,21-08-2012
txn_1119,TxUI268,TxUI13774,159357,22-08-2012
txn_660,TxUI195,TxUI133644,56018,23-08-2012
txn_1256,TxUI241,TxUI750039,436130,23-08-2012
txn_1257,TxUI289,TxUI748269,734860,23-08-2012
txn_249,TxUI152092,TxUI161,21042,24-08-2012
txn_658,TxUI190,TxUI104326,85637,25-08-2012
txn_659,TxUI140,TxUI55435,21436,25-08-2012
txn_1815,TxUI15965,TxUI429,80958,26-08-2012
txn_1998,TxUI463,TxUI15977,55965,26-08-2012
txn_657,TxUI150,TxUI298997,39207,28-08-2012
txn_656,TxUI176,TxUI299612,69854,29-08-2012
txn_248,TxUI299694,TxUI162,28328,30-08-2012
txn_1003,TxUI95Z,TxUI1Z,61630,30-08-2012
txn_1183,TxUI238,TxUI35034,17326,30-08-2012
txn_247,TxUI134017,TxUI137,61702,01-09-2012
txn_653,TxUI190,TxUI300090,62873,02-09-2012
txn_654,TxUI112,TxUI299991,70584,02-09-2012
txn_655,TxUI125,TxUI134016,97868,02-09-2012
txn_1975,TxUI465,TxUI13663,111756,02-09-2012
txn_246,TxUI25854,TxUI178,46520,04-09-2012
txn_651,TxUI174,TxUI25886,76573,04-09-2012
txn_652,TxUI185,TxUI179318,34715,04-09-2012
txn_2097,TxUI463,TxUI299794,68453,04-09-2012
txn_42,TxUI47459,TxUI195,53667,05-09-2012
txn_245,TxUI179381,TxUI111,28755,08-09-2012
txn_243,TxUI69775,TxUI133,23214,09-09-2012
txn_244,TxUI6742,TxUI130,52518,09-09-2012
txn_649,TxUI183,TxUI69773,81035,09-09-2012
txn_650,TxUI135,TxUI6717,57599,09-09-2012
txn_1893,TxUI80748,TxUI496,94441,09-09-2012
txn_2096,TxUI421,TxUI80777,33220,09-09-2012
txn_1841,TxUI2245,TxUI417,161332,10-09-2012
txn_2036,TxUI475,TxUI169160,139170,12-09-2012
txn_242,TxUI116796,TxUI173,84427,13-09-2012
txn_648,TxUI129,TxUI116769,31717,13-09-2012
txn_646,TxUI140,TxUI300694,43702,14-09-2012
txn_647,TxUI138,TxUI81030,78298,14-09-2012
txn_241,TxUI214769,TxUI181,92667,16-09-2012
txn_645,TxUI166,TxUI209075,36162,16-09-2012
txn_5,TxUI3010,TxUI89,407550,17-09-2012
txn_644,TxUI182,TxUI301025,61308,17-09-2012
txn_890,TxUI35426,TxUI299,538384,17-09-2012
txn_93,TxUI294271,TxUI184,71306,18-09-2012
txn_240,TxUI43910,TxUI160,26617,18-09-2012
txn_643,TxUI186,TxUI43998,89806,18-09-2012
txn_239,TxUI21468,TxUI143,56980,20-09-2012
txn_252,TxUI17860,TxUI145,29483,20-09-2012
txn_642,TxUI116,TxUI21482,10082,20-09-2012
txn_1298,TxUI133883,TxUI397,51360,20-09-2012
txn_1356,TxUI17027,TxUI363,245637,20-09-2012
txn_1510,TxUI87689,TxUI399,82741,20-09-2012
txn_1527,TxUI344,TxUI133873,70685,20-09-2012
txn_1528,TxUI363,TxUI17060,117905,20-09-2012
txn_1752,TxUI334,TxUI87673,19222,20-09-2012
txn_1771,TxUI13639,TxUI463,187986,20-09-2012
txn_869,TxUI14849,TxUI283,861350,21-09-2012
txn_903,TxUI17716,TxUI210,228228,22-09-2012
txn_237,TxUI17935,TxUI153,10985,23-09-2012
txn_236,TxUI49150,TxUI145,73525,24-09-2012
txn_641,TxUI115,TxUI49152,42033,24-09-2012
txn_418,TxUI162,TxUI7176,65374,25-09-2012
txn_640,TxUI182,TxUI300422,21567,26-09-2012
txn_375,TxUI171,TxUI102880,420427,28-09-2012
txn_868,TxUI224468,TxUI240,470890,29-09-2012
txn_235,TxUI302035,TxUI194,39487,30-09-2012
txn_637,TxUI158,TxUI302023,33562,30-09-2012
txn_638,TxUI167,TxUI225259,24015,30-09-2012
txn_639,TxUI164,TxUI17985,50516,30-09-2012
txn_238,TxUI225254,TxUI156,29465,03-10-2012
txn_636,TxUI199,TxUI214764,26569,04-10-2012
txn_233,TxUI11696,TxUI165,52157,07-10-2012
txn_234,TxUI104320,TxUI197,37157,07-10-2012
txn_635,TxUI139,TxUI11655,12447,07-10-2012
txn_867,TxUI6266,TxUI264,701380,07-10-2012
txn_1002,TxUI1583Z,TxUI1Z,86506,07-10-2012
txn_634,TxUI182,TxUI133186,41343,08-10-2012
txn_230,TxUI302386,TxUI129,93473,10-10-2012
txn_231,TxUI226143,TxUI139,62580,10-10-2012
txn_232,TxUI6864,TxUI126,13827,10-10-2012
txn_630,TxUI182,TxUI302378,81673,10-10-2012
txn_631,TxUI120,TxUI302623,23166,10-10-2012
txn_632,TxUI128,TxUI37392,21209,10-10-2012
txn_633,TxUI114,TxUI6844,91033,10-10-2012
txn_629,TxUI186,TxUI302777,88656,11-10-2012
txn_4,TxUI160,TxUI3010,860340,12-10-2012
txn_228,TxUI134215,TxUI153,34057,12-10-2012
txn_229,TxUI33181,TxUI174,76887,12-10-2012
txn_627,TxUI166,TxUI134268,72562,12-10-2012
txn_628,TxUI157,TxUI33197,81520,12-10-2012
txn_2008,TxUI435,TxUI57290,129093,13-10-2012
txn_393,TxUI179,TxUI96490,173280,14-10-2012
txn_227,TxUI209071,TxUI185,79550,15-10-2012
txn_626,TxUI186,TxUI226130,87187,15-10-2012
txn_226,TxUI302742,TxUI189,21689,16-10-2012
txn_89,TxUI226057,TxUI147,132156,17-10-2012
txn_225,TxUI223578,TxUI149,15882,17-10-2012
txn_417,TxUI165,TxUI226054,162184,17-10-2012
txn_625,TxUI165,TxUI223513,67493,17-10-2012
txn_624,TxUI171,TxUI152596,60206,18-10-2012
txn_224,TxUI152557,TxUI159,82116,19-10-2012
txn_1840,TxUI9580,TxUI470,179660,19-10-2012
txn_2035,TxUI446,TxUI9591,73762,19-10-2012
txn_623,TxUI115,TxUI9534,43203,21-10-2012
txn_1509,TxUI74993,TxUI392,87882,28-10-2012
txn_223,TxUI227163,TxUI140,35457,31-10-2012
txn_622,TxUI138,TxUI227133,86224,31-10-2012
txn_11,TxUI89,TxUI161,266483,01-11-2012
txn_307,TxUI215291,TxUI185,83508,05-11-2012
txn_620,TxUI143,TxUI304822,25580,06-11-2012
txn_1749,TxUI396,TxUI11688,35637,08-11-2012
txn_1750,TxUI360,TxUI74915,24600,08-11-2012
txn_1751,TxUI392,TxUI304934,91106,08-11-2012
txn_88,TxUI39619,TxUI139,70478,09-11-2012
txn_222,TxUI227689,TxUI191,63500,09-11-2012
txn_617,TxUI112,TxUI39651,83075,09-11-2012
txn_618,TxUI161,TxUI227644,33714,09-11-2012
txn_619,TxUI151,TxUI227364,81343,09-11-2012
txn_87,TxUI300114,TxUI186,60956,11-11-2012
txn_86,TxUI211328,TxUI130,66992,12-11-2012
txn_416,TxUI111,TxUI211380,189286,12-11-2012
txn_220,TxUI305748,TxUI153,74629,13-11-2012
txn_615,TxUI128,TxUI742712,45099,13-11-2012
txn_616,TxUI141,TxUI305744,39326,13-11-2012
txn_1297,TxUI134795,TxUI352,93630,13-11-2012
txn_1508,TxUI116952,TxUI367,12442,13-11-2012
txn_221,TxUI742749,TxUI169,46423,14-11-2012
txn_219,TxUI12474,TxUI125,92081,15-11-2012
txn_614,TxUI130,TxUI12452,29781,15-11-2012
txn_1404,TxUI104357,TxUI399,155474,16-11-2012
txn_1638,TxUI312,TxUI134745,139034,16-11-2012
txn_1748,TxUI399,TxUI104372,34683,16-11-2012
txn_613,TxUI117,TxUI305910,29388,17-11-2012
txn_1506,TxUI70166,TxUI397,44661,17-11-2012
txn_1507,TxUI152478,TxUI314,76184,17-11-2012
txn_1746,TxUI337,TxUI70173,86206,17-11-2012
txn_1747,TxUI368,TxUI152436,76402,17-11-2012
txn_218,TxUI70140,TxUI156,19316,18-11-2012
txn_612,TxUI172,TxUI70152,27065,18-11-2012
txn_1264,TxUI733671,TxUI358,417390,18-11-2012
txn_1637,TxUI327,TxUI733634,34206,18-11-2012
txn_379,TxUI127,TxUI131688,193130,19-11-2012
txn_422,TxUI116,TxUI222744,113002,19-11-2012
txn_217,TxUI179691,TxUI124,91541,20-11-2012
txn_611,TxUI147,TxUI306290,84751,20-11-2012
txn_610,TxUI160,TxUI19466,48966,21-11-2012
txn_216,TxUI181219,TxUI171,75883,22-11-2012
txn_213,TxUI22294,TxUI136,55771,23-11-2012
txn_214,TxUI19450,TxUI143,62888,23-11-2012
txn_215,TxUI306466,TxUI150,98941,23-11-2012
txn_609,TxUI167,TxUI306438,65330,23-11-2012
txn_39,TxUI228251,TxUI166,56214,25-11-2012
txn_415,TxUI164,TxUI228289,187372,25-11-2012
txn_1892,TxUI105412,TxUI482,51752,25-11-2012
txn_2095,TxUI469,TxUI105470,30155,25-11-2012
txn_608,TxUI158,TxUI144223,98794,26-11-2012
txn_1403,TxUI742,TxUI323,123710,26-11-2012
txn_1635,TxUI390,TxUI771,77046,26-11-2012
